Ensembl,Genes,biotype,lr_proba_positive,rf_proba_positive,svm_proba_positive,min_proba,mean_proba
ENSG00000286623,AC005041.4,lncRNA,0.9999814935092249,0.8842544603584676,0.9999999999999454,0.8842544603584676,0.9614119846225458
ENSG00000266599,AC079336.4,lncRNA,0.9999814824855316,0.877536571453627,0.9999999999999598,0.877536571453627,0.9591726846463727
ENSG00000228779,Z69666.1,lncRNA,0.9999813927944937,0.8842544603584676,0.9999999999999304,0.8842544603584676,0.9614119510509639
ENSG00000228573,AL138962.1,lncRNA,0.9999813243810436,0.8839784561304846,0.9999999999999699,0.8839784561304846,0.961319926837166
ENSG00000232234,AL355499.1,lncRNA,0.9999812739847749,0.8736263017102175,0.9999999999999699,0.8736263017102175,0.9578691918983208
ENSG00000255229,AC069287.3,lncRNA,0.999981264262671,0.8811087934128226,0.9999999999999699,0.8811087934128226,0.9603633525584878
ENSG00000231204,AC011752.1,lncRNA,0.9999811312476814,0.8822558953022658,0.9999999999999329,0.8822558953022658,0.9607456755166267
ENSG00000287771,AC007271.1,lncRNA,0.9999810953431532,0.7944876379419182,0.9999999999999448,0.7944876379419182,0.9314895777616722
ENSG00000235079,ZRANB2-AS1,lncRNA,0.9999810226898936,0.8910050529620296,0.9999999999999699,0.8910050529620296,0.9636620252172977
ENSG00000225791,TRAM2-AS1,lncRNA,0.9999807351203925,0.8630338109375815,0.9999999999999518,0.8630338109375815,0.9543381820193085
ENSG00000234022,AC008278.2,lncRNA,0.999980484356656,0.8345919145930986,0.9999999999999346,0.8345919145930986,0.9448574663165631
ENSG00000271984,AL008726.1,lncRNA,0.9999803917894291,0.82441428628103,0.9999999999999699,0.82441428628103,0.941464892690143
ENSG00000276259,AC009118.3,lncRNA,0.9999803032929993,0.783319941275963,0.9999999999999699,0.783319941275963,0.9277667481896441
ENSG00000253295,AC022217.2,lncRNA,0.9999802740730297,0.8910414989719713,0.9999999999999699,0.8910414989719713,0.9636739243483237
ENSG00000283445,AL136985.3,lncRNA,0.9999802377084964,0.8780286735694586,0.9999999999999699,0.8780286735694586,0.9593363037593083
ENSG00000254334,AC021355.1,lncRNA,0.99998022384234,0.844320855717941,0.9999999999999699,0.844320855717941,0.948100359853417
ENSG00000283383,AC108477.1,lncRNA,0.999980167625825,0.8435027257792732,0.9999999999998952,0.8435027257792732,0.9478276311349978
ENSG00000267586,LINC00907,lncRNA,0.9999801341092118,0.8731933847050559,0.9999999999999699,0.8731933847050559,0.9577245062714126
ENSG00000222031,AC023469.1,lncRNA,0.9999800616845379,0.8620663616295817,0.9999999999999487,0.8620663616295817,0.9540154744380228
ENSG00000268531,AC060814.2,lncRNA,0.9999799567261392,0.8895297969447491,0.9999999999999699,0.8895297969447491,0.963169917890286
ENSG00000287378,AC129803.1,lncRNA,0.9999798435536886,0.8442765547958956,0.9999999999999699,0.8442765547958956,0.948085466116518
ENSG00000238755,LINC02006,lncRNA,0.9999797911069767,0.8982433820430272,0.9999999999999415,0.8982433820430272,0.9660743910499817
ENSG00000231876,AC009158.1,lncRNA,0.9999794526109276,0.768639108008355,0.999999999999878,0.768639108008355,0.9228728535397202
ENSG00000196741,LINC01560,lncRNA,0.9999794384587667,0.8604364901170766,0.9999999999999638,0.8604364901170766,0.9534719761919357
ENSG00000249345,LINC02405,lncRNA,0.999979196661107,0.872775440223988,0.9999999999999548,0.872775440223988,0.9575848789616832
ENSG00000226846,LINC00348,lncRNA,0.9999790841328685,0.8914446658023265,0.9999999999998923,0.8914446658023265,0.963807916645029
ENSG00000179028,AC245177.1,lncRNA,0.9999788954147862,0.85545538356356,0.9999999999999699,0.85545538356356,0.9518114263261054
ENSG00000253406,AC012613.2,lncRNA,0.9999788459350752,0.8370635065776709,0.9999999999999396,0.8370635065776709,0.9456807841708953
ENSG00000255559,ZNF252P-AS1,lncRNA,0.9999787567797679,0.8265363037348198,0.9999999999999699,0.8265363037348198,0.9421716868381859
ENSG00000287789,AL158136.1,lncRNA,0.9999785876554899,0.8171658660225628,0.9999999999998813,0.8171658660225628,0.9390481512259781
ENSG00000249293,AC091868.2,lncRNA,0.9999784612147377,0.8442835847851335,0.9999999999999629,0.8442835847851335,0.9480873486666113
ENSG00000245648,KLRK1-AS1,lncRNA,0.9999784026658545,0.8781905132385248,0.9999999999998764,0.8781905132385248,0.9593896386347519
ENSG00000257264,AC136443.3,lncRNA,0.9999782049982613,0.8836534806517709,0.9999999999998689,0.8836534806517709,0.9612105618833003
ENSG00000280199,Z82202.1,lncRNA,0.9999780222582398,0.8743401767282023,0.999999999999917,0.8743401767282023,0.9581060663287864
ENSG00000255605,AP000820.1,lncRNA,0.999978008466898,0.9083989908163397,0.999999999999882,0.9083989908163397,0.9694589997610398
ENSG00000267374,MIR924HG,lncRNA,0.9999779668043892,0.8651355400289511,0.9999999999999389,0.8651355400289511,0.9550378356110931
ENSG00000242797,GLYCTK-AS1,lncRNA,0.9999779268893267,0.8913370553499113,0.9999999999999674,0.8913370553499113,0.9637716607464016
ENSG00000272426,BX284668.6,lncRNA,0.9999778661349215,0.8559080936172004,0.9999999999999699,0.8559080936172004,0.9519619865840306
ENSG00000287271,AC011455.8,lncRNA,0.9999777897067159,0.8738151568646839,0.9999999999999243,0.8738151568646839,0.9579309821904415
ENSG00000287636,AC005229.5,lncRNA,0.9999776292432007,0.8933061606961658,0.999999999999945,0.8933061606961658,0.9644279299797706
ENSG00000151303,AL136982.1,lncRNA,0.9999775142283513,0.8721311377813827,0.9999999999999699,0.8721311377813827,0.9573695506699013
ENSG00000273454,AC112503.2,lncRNA,0.9999773134507965,0.8919065650647172,0.9999999999999478,0.8919065650647172,0.9639612928384871
ENSG00000185332,TMEM105,lncRNA,0.9999772698160662,0.8809914753334069,0.9999999999999614,0.8809914753334069,0.9603229150498115
ENSG00000272936,AC096586.1,lncRNA,0.9999771803473828,0.8759577950021115,0.9999999999999699,0.8759577950021115,0.9586449917831548
ENSG00000203865,ATP1A1-AS1,lncRNA,0.9999770896537928,0.8491273832872495,0.9999999999998922,0.8491273832872495,0.9497014909803115
ENSG00000254865,AC100763.1,lncRNA,0.9999770490304445,0.8416983009187985,0.9999999999999538,0.8416983009187985,0.9472251166497322
ENSG00000287696,AL357614.1,lncRNA,0.9999767088983473,0.7946962946413436,0.9999999999998181,0.7946962946413436,0.9315576678465031
ENSG00000277232,GTSE1-DT,lncRNA,0.9999766975328608,0.8531463772478841,0.9999999999999699,0.8531463772478841,0.9510410249269049
ENSG00000288582,NABP1-OT1,lncRNA,0.9999766817590683,0.8354324417193494,0.9999999999999699,0.8354324417193494,0.9451363744927957
ENSG00000229923,AL583803.1,lncRNA,0.9999766758220197,0.8911878895437786,0.9999999999997542,0.8911878895437786,0.9637215217885174
ENSG00000271938,AC103724.4,lncRNA,0.9999766754587948,0.8831358021244459,0.9999999999999699,0.8831358021244459,0.9610374925277368
ENSG00000229750,AC096649.1,lncRNA,0.9999762101084748,0.8380174057132628,0.9999999999999107,0.8380174057132628,0.9459978719405494
ENSG00000223387,LINC02068,lncRNA,0.9999760972351974,0.8584780048921063,0.999999999999937,0.8584780048921063,0.9528180340424136
ENSG00000282728,PGR-AS1,lncRNA,0.9999760335988123,0.6915781514294627,0.9999999999998852,0.6915781514294627,0.89718472834272
ENSG00000253687,AC008456.1,lncRNA,0.9999759207123186,0.878454455486951,0.9999999999999545,0.878454455486951,0.959476792066408
ENSG00000261695,AC136443.4,lncRNA,0.9999757575499372,0.8718652842725362,0.9999999999999699,0.8718652842725362,0.9572803472741477
ENSG00000235410,AL157896.1,lncRNA,0.9999755338759251,0.8738151568646839,0.999999999999925,0.8738151568646839,0.9579302302468445
ENSG00000274849,AC023043.4,lncRNA,0.9999754290194767,0.869420497288055,0.9999999999999628,0.869420497288055,0.9564653087691649
ENSG00000260070,AC006960.3,lncRNA,0.9999751922490422,0.8883784929074083,0.9999999999999412,0.8883784929074083,0.9627845617187972
ENSG00000266775,AC011840.4,lncRNA,0.9999751532009908,0.8530274277379724,0.9999999999999614,0.8530274277379724,0.9510008603129748
ENSG00000226349,AC099066.1,lncRNA,0.9999750128057738,0.8685998607639429,0.9999999999999699,0.8685998607639429,0.9561916245232288
ENSG00000288589,AC226119.3,lncRNA,0.9999750027330342,0.8703262165779361,0.9999999999999495,0.8703262165779361,0.9567670731036398
ENSG00000226037,LINC01040,lncRNA,0.9999747880615107,0.8810194732625791,0.9999999999999232,0.8810194732625791,0.9603314204413377
ENSG00000237283,AL691515.1,lncRNA,0.999974654113209,0.8581905831268432,0.999999999999967,0.8581905831268432,0.9527217457466731
ENSG00000226764,AC010145.1,lncRNA,0.9999745896023585,0.8795096213829532,0.9999999999999343,0.8795096213829532,0.9598280703284153
ENSG00000279134,AC090643.1,lncRNA,0.9999745887041074,0.8448712592011645,0.9999999999999573,0.8448712592011645,0.948281949301743
ENSG00000253740,AP001205.1,lncRNA,0.9999745695433376,0.8937614909616686,0.9999999999999684,0.8937614909616686,0.9645786868349915
ENSG00000258526,AL049828.1,lncRNA,0.9999745359026503,0.8263966639444574,0.9999999999998485,0.8263966639444574,0.9421237332823188
ENSG00000258661,AL079303.1,lncRNA,0.9999743148548821,0.8605135925278025,0.9999999999999574,0.8605135925278025,0.9534959691275473
ENSG00000228649,SNHG26,lncRNA,0.9999742721009321,0.874144845275837,0.9999999999999699,0.874144845275837,0.9580397057922463
ENSG00000228509,AC006460.1,lncRNA,0.9999742428079438,0.8781592611791471,0.9999999999999235,0.8781592611791471,0.9593778346623382
ENSG00000267694,AP005131.5,lncRNA,0.9999740412339572,0.8395867248340594,0.9999999999999002,0.8395867248340594,0.9465202553559723
ENSG00000273064,AC017083.1,lncRNA,0.9999739474952284,0.7924076781750847,0.9999999999999603,0.7924076781750847,0.9307938752234245
ENSG00000253217,AP001574.1,lncRNA,0.9999738794901385,0.8670877863471613,0.9999999999998632,0.8670877863471613,0.955687221945721
ENSG00000244345,AC104435.2,lncRNA,0.99997378309565,0.8967578795937743,0.9999999999999234,0.8967578795937743,0.9655772208964493
ENSG00000263146,LINC01896,lncRNA,0.9999735379048014,0.8734767454851681,0.9999999999998931,0.8734767454851681,0.9578167611299541
ENSG00000261105,LMO7-AS1,lncRNA,0.9999730448132014,0.8448444597004335,0.9999999999999261,0.8448444597004335,0.9482725015045202
ENSG00000266313,AC026254.2,lncRNA,0.9999729176245457,0.8802833813080453,0.9999999999999599,0.8802833813080453,0.9600854329775169
ENSG00000196096,SPAG16-DT,lncRNA,0.9999728388737151,0.8729437457657949,0.9999999999999615,0.8729437457657949,0.9576388615464905
ENSG00000282890,AC009975.1,lncRNA,0.9999728367317707,0.8794684193622451,0.9999999999999699,0.8794684193622451,0.9598137520313285
ENSG00000257470,AC007656.1,lncRNA,0.9999725043680636,0.8822452282094116,0.9999999999999424,0.8822452282094116,0.9607392441924726
ENSG00000228048,AL355314.2,lncRNA,0.9999723957497698,0.8832757363951602,0.9999999999999699,0.8832757363951602,0.9610827107149666
ENSG00000232993,AL445183.1,lncRNA,0.9999723599753495,0.905446122954834,0.999999999999908,0.905446122954834,0.9684728276433638
ENSG00000275197,AC092794.2,lncRNA,0.9999722653229318,0.7536517187951686,0.9999999999999699,0.7536517187951686,0.9178746613726901
ENSG00000263171,AC026954.3,lncRNA,0.9999722432307915,0.8117800850329189,0.9999999999999399,0.8117800850329189,0.9372507760878834
ENSG00000196167,COLCA1,lncRNA,0.9999722011703608,0.8545121616709423,0.9999999999998358,0.8545121616709423,0.9514947876137129
ENSG00000286050,AC012078.2,lncRNA,0.9999721370859713,0.8398481638591069,0.9999999999999103,0.8398481638591069,0.9466067669816628
ENSG00000231114,AC078842.2,lncRNA,0.9999719409180234,0.8901060813657143,0.9999999999999399,0.8901060813657143,0.963359340761226
ENSG00000277997,AC079779.4,lncRNA,0.9999718347434498,0.7098989697338415,0.9999999999998583,0.7098989697338415,0.9032902681590498
ENSG00000253659,AC138646.1,lncRNA,0.9999717897600624,0.8646816690678489,0.9999999999998934,0.8646816690678489,0.9548844862759349
ENSG00000257703,AC068643.1,lncRNA,0.999971769688516,0.8795325547502169,0.9999999999999634,0.8795325547502169,0.9598347748128987
ENSG00000263165,AC087292.1,lncRNA,0.9999716030888542,0.8748645782801668,0.9999999999999305,0.8748645782801668,0.9582787271229839
ENSG00000254710,AP001970.1,lncRNA,0.9999715104344165,0.8805560346013942,0.9999999999999118,0.8805560346013942,0.9601758483452407
ENSG00000235280,MCF2L-AS1,lncRNA,0.999971307292188,0.852140471954061,0.9999999999998841,0.852140471954061,0.9507039264153777
ENSG00000228650,AC008940.1,lncRNA,0.9999712817667071,0.8986329732728285,0.9999999999999125,0.8986329732728285,0.9662014183464827
ENSG00000235151,AC131097.3,lncRNA,0.9999712393148927,0.8823131623220903,0.9999999999999096,0.8823131623220903,0.9607614672122976
ENSG00000232934,AL157786.1,lncRNA,0.9999709942934936,0.8803203676723957,0.9999999999999699,0.8803203676723957,0.9600971206552864
ENSG00000231295,AC004888.1,lncRNA,0.9999709783967173,0.8886241926848468,0.9999999999999696,0.8886241926848468,0.9628650570271778
ENSG00000260586,AC064799.2,lncRNA,0.999970973044571,0.8543829533122547,0.9999999999997751,0.8543829533122547,0.9514513087855336
ENSG00000267627,AC118757.1,lncRNA,0.9999708492798806,0.8946646892269444,0.9999999999996428,0.8946646892269444,0.9648785128354893
ENSG00000255843,AP000593.3,lncRNA,0.9999706666108238,0.8474121953546173,0.9999999999998822,0.8474121953546173,0.9491276206551077
ENSG00000267922,AC007785.1,lncRNA,0.999970622150955,0.8738151568646839,0.9999999999998613,0.8738151568646839,0.9579285930051668
ENSG00000261762,AC027228.2,lncRNA,0.9999704651111306,0.8072483655092834,0.9999999999999699,0.8072483655092834,0.9357396102067946
ENSG00000180539,C9orf139,lncRNA,0.9999704557674859,0.8805956241520296,0.9999999999998835,0.8805956241520296,0.9601886933064664
ENSG00000269910,AL049840.3,lncRNA,0.999970316396581,0.8759940159343823,0.9999999999998468,0.8759940159343823,0.9586547774436034
ENSG00000256034,AP002770.1,lncRNA,0.9999702444414454,0.8800889737779746,0.999999999999712,0.8800889737779746,0.9600197394063773
ENSG00000228159,LINC01674,lncRNA,0.999970136838187,0.8318748741706358,0.9999999999998649,0.8318748741706358,0.9439483370028959
ENSG00000226276,AC093382.1,lncRNA,0.9999701273609003,0.8693637793585439,0.9999999999999699,0.8693637793585439,0.956444635573138
ENSG00000272625,AP000919.3,lncRNA,0.9999701259792763,0.8920344133677207,0.9999999999999699,0.8920344133677207,0.9640015131156555
ENSG00000246211,P4HA3-AS1,lncRNA,0.9999700983540463,0.8770032388443753,0.9999999999997182,0.8770032388443753,0.9589911123993801
ENSG00000286126,AP001095.1,lncRNA,0.999969979829534,0.8772562022578112,0.9999999999998332,0.8772562022578112,0.9590753940290595
ENSG00000261826,AC121333.1,lncRNA,0.9999698751442907,0.8258052496751817,0.9999999999999561,0.8258052496751817,0.941925041606476
ENSG00000223881,AL157402.1,lncRNA,0.9999697527712826,0.868256304268942,0.9999999999999216,0.868256304268942,0.9560753523467153
ENSG00000229591,AC006017.1,lncRNA,0.9999697386412366,0.8364892556699182,0.9999999999998289,0.8364892556699182,0.9454863314369946
ENSG00000265055,AC145343.1,lncRNA,0.999969612968631,0.7085032315384784,0.9999999999998197,0.7085032315384784,0.9028242815023096
ENSG00000266821,AC018521.7,lncRNA,0.9999695597419737,0.880144333004674,0.999999999999685,0.880144333004674,0.9600379642487775
ENSG00000250681,AL121796.1,lncRNA,0.999969440323066,0.8856654702939094,0.9999999999999323,0.8856654702939094,0.9618783035389692
ENSG00000258553,AL157911.1,lncRNA,0.9999694299468022,0.8880821836535134,0.9999999999999492,0.8880821836535134,0.9626838712000882
ENSG00000288245,AL355836.3,lncRNA,0.9999691420379564,0.8615008655593509,0.9999999999999233,0.8615008655593509,0.9538233358657435
ENSG00000270574,AC010680.2,lncRNA,0.9999690989922868,0.790649632902907,0.9999999999995706,0.790649632902907,0.9302062439649216
ENSG00000272189,AL024508.1,lncRNA,0.9999690288914752,0.838370733823944,0.9999999999999049,0.838370733823944,0.9461132542384414
ENSG00000287529,AC068946.3,lncRNA,0.9999689394616983,0.8531767022926982,0.9999999999996483,0.8531767022926982,0.9510485472513482
ENSG00000233960,AC079763.1,lncRNA,0.9999689076179178,0.9032403610848971,0.9999999999999251,0.9032403610848971,0.9677364229009133
ENSG00000227824,AC122136.1,lncRNA,0.9999688934822131,0.8376099000779516,0.9999999999999699,0.8376099000779516,0.9458595978533783
ENSG00000245067,IGFBP7-AS1,lncRNA,0.9999688774301723,0.8824929256784755,0.9999999999999699,0.8824929256784755,0.9608206010362058
ENSG00000279325,AL136359.1,lncRNA,0.9999688040174131,0.8312287417654047,0.9999999999997561,0.8312287417654047,0.9437325152608579
ENSG00000257048,LINC02417,lncRNA,0.9999687496777955,0.9112626001521748,0.9999999999999505,0.9112626001521748,0.9704104499433068
ENSG00000268292,AC006547.3,lncRNA,0.9999687422512297,0.8776314399405766,0.9999999999996325,0.8776314399405766,0.9592000607304797
ENSG00000285914,AC022440.1,lncRNA,0.9999687404197044,0.8223166321285377,0.9999999999999556,0.8223166321285377,0.9407617908493991
ENSG00000270562,AC097634.1,lncRNA,0.999968646817999,0.8838525223767912,0.9999999999998301,0.8838525223767912,0.9612737230648735
ENSG00000267263,AC111170.2,lncRNA,0.9999686217232283,0.8821618207170676,0.9999999999999113,0.8821618207170676,0.9607101474800691
ENSG00000269895,AP000654.1,lncRNA,0.9999684929248653,0.7648893566332609,0.9999999999998554,0.7648893566332609,0.9216192831859938
ENSG00000235480,AC013270.1,lncRNA,0.9999684140538672,0.8542463189939306,0.9999999999999699,0.8542463189939306,0.9514049110159225
ENSG00000254208,AC011773.1,lncRNA,0.9999684094332724,0.880941512397431,0.9999999999998853,0.880941512397431,0.9603033072768629
ENSG00000251075,HTT-AS,lncRNA,0.9999684023571597,0.860281036216129,0.9999999999999699,0.860281036216129,0.9534164795244195
ENSG00000283638,AC002407.1,lncRNA,0.9999681631076621,0.8723110090889603,0.999999999999902,0.8723110090889603,0.9574263907321748
ENSG00000286142,AL122018.2,lncRNA,0.999968048000835,0.8795394849736469,0.9999999999999263,0.8795394849736469,0.9598358443248026
ENSG00000259439,LINC01833,lncRNA,0.9999679880543796,0.8830178029240977,0.9999999999996989,0.8830178029240977,0.960995263659392
ENSG00000287882,AC134508.2,lncRNA,0.9999678385199803,0.8621616036595403,0.9999999999998521,0.8621616036595403,0.9540431473931242
ENSG00000250244,AC010307.4,lncRNA,0.9999677204515036,0.7920368252968721,0.9999999999998983,0.7920368252968721,0.9306681819160914
ENSG00000227564,LINC00376,lncRNA,0.99996760201483,0.8738151568646839,0.9999999999998204,0.8738151568646839,0.9579275862931115
ENSG00000287170,AC010327.8,lncRNA,0.9999674813754055,0.8735775808030863,0.9999999999997855,0.8735775808030863,0.9578483540594257
ENSG00000259884,NR4A1AS,lncRNA,0.999967380878107,0.8807905324691796,0.9999999999998578,0.8807905324691796,0.9602526377823816
ENSG00000273216,AC002059.1,lncRNA,0.9999668524219256,0.8535356777891869,0.999999999999899,0.8535356777891869,0.9511675100703373
ENSG00000224322,AC004009.1,lncRNA,0.9999667022154638,0.8759940159343823,0.9999999999998077,0.8759940159343823,0.9586535727165512
ENSG00000288071,AL591135.2,lncRNA,0.9999662921857146,0.8889393668436856,0.9999999999993954,0.8889393668436856,0.9629685530095985
ENSG00000236046,AC004920.1,lncRNA,0.9999662546515052,0.8757145375080008,0.9999999999998478,0.8757145375080008,0.9585602640531179
ENSG00000275239,FAM242F,lncRNA,0.9999662517220729,0.7080407340707299,0.9999999999995601,0.7080407340707299,0.9026689952641208
ENSG00000255102,AP005436.1,lncRNA,0.9999662009556002,0.8824090135958863,0.9999999999998807,0.8824090135958863,0.960791738183789
ENSG00000264598,AC003687.1,lncRNA,0.9999659929646008,0.833218527058503,0.9999999999999661,0.833218527058503,0.94439484000769
ENSG00000267053,AC092296.2,lncRNA,0.999965680590452,0.8062235243353926,0.9999999999994346,0.8062235243353926,0.9353964016417597
ENSG00000236091,LINC02243,lncRNA,0.9999656520224486,0.8759940159343823,0.9999999999997393,0.8759940159343823,0.95865322265219
ENSG00000234891,Z82196.1,lncRNA,0.9999654651116032,0.8942553276409004,0.9999999999999022,0.8942553276409004,0.964740264250802
ENSG00000255458,AC108471.2,lncRNA,0.9999654650464018,0.8615359486606576,0.9999999999997604,0.8615359486606576,0.9538338045689398
ENSG00000262038,AC007599.2,lncRNA,0.9999653014966904,0.8575093161397427,0.9999999999999699,0.8575093161397427,0.9524915392121343
ENSG00000272328,AC007128.2,lncRNA,0.9999650232310733,0.8240894196874864,0.9999999999998193,0.8240894196874864,0.9413514809727929
ENSG00000237705,AC008937.2,lncRNA,0.9999649654113165,0.8147029856581217,0.999999999999934,0.8147029856581217,0.9382226503564576
ENSG00000267729,AC010761.6,lncRNA,0.9999649354791134,0.8208151684439736,0.9999999999997947,0.8208151684439736,0.9402600346409606
ENSG00000232746,LINC02022,lncRNA,0.9999649220934442,0.8198005406161113,0.9999999999992547,0.8198005406161113,0.9399218209029367
ENSG00000260686,AC008669.1,lncRNA,0.9999645142176287,0.8148416340501219,0.9999999999999672,0.8148416340501219,0.9382687160892392
ENSG00000205740,AL359878.1,lncRNA,0.9999644963969481,0.6982265626353282,0.9999999999996434,0.6982265626353282,0.8993970196773066
ENSG00000260448,LCMT1-AS1,lncRNA,0.9999643740956354,0.8805956241520296,0.9999999999998302,0.8805956241520296,0.9601866660824984
ENSG00000227704,AL354892.1,lncRNA,0.9999642550529698,0.8427776543856192,0.9999999999994534,0.8427776543856192,0.9475806364793474
ENSG00000233183,AL138889.1,lncRNA,0.9999641459025969,0.8980839227866653,0.9999999999997681,0.8980839227866653,0.9660160228963434
ENSG00000259110,LINC02304,lncRNA,0.999964070431551,0.8336587795855207,0.9999999999997768,0.8336587795855207,0.9445409500056162
ENSG00000237224,AL157832.2,lncRNA,0.9999639955491632,0.8189757885432275,0.9999999999997572,0.8189757885432275,0.9396465946973827
ENSG00000224700,AP000844.1,lncRNA,0.9999639481781575,0.7966532028779123,0.9999999999999153,0.7966532028779123,0.9322057170186616
ENSG00000228109,MELTF-AS1,lncRNA,0.999963885457338,0.7886769340175126,0.9999999999993364,0.7886769340175126,0.929546939824729
ENSG00000283828,AL137002.2,lncRNA,0.9999638673654727,0.874108324151524,0.9999999999997006,0.874108324151524,0.958024063838899
ENSG00000286002,AC010987.1,lncRNA,0.9999638286680127,0.8790760983630062,0.9999999999999699,0.8790760983630062,0.9596799756769961
ENSG00000273106,AC019129.2,lncRNA,0.9999636489400543,0.8348982307209677,0.9999999999996926,0.8348982307209677,0.9449539598869049
ENSG00000237947,AL583854.1,lncRNA,0.9999636252456867,0.8931329103024742,0.9999999999999359,0.8931329103024742,0.9643655118493656
ENSG00000229876,CASC20,lncRNA,0.9999634897931591,0.8898724725200052,0.9999999999998839,0.8898724725200052,0.9632786541043495
ENSG00000286481,AC011246.1,lncRNA,0.9999633020491462,0.9163900009995336,0.9999999999996899,0.9163900009995336,0.97211776768279
ENSG00000287731,AL035603.1,lncRNA,0.99996327212343,0.7975726494154785,0.9999999999993997,0.7975726494154785,0.9325119738461027
ENSG00000232900,AL050403.1,lncRNA,0.9999630064773842,0.878369821391589,0.9999999999998661,0.878369821391589,0.9594442759562799
ENSG00000235086,FNDC1-IT1,lncRNA,0.9999628321295665,0.8375827323657749,0.9999999999998896,0.8375827323657749,0.9458485214984104
ENSG00000274261,AL137078.2,lncRNA,0.999962806877299,0.7057041576726808,0.9999999999997324,0.7057041576726808,0.9018889881832374
ENSG00000258868,AL110505.1,lncRNA,0.999962392599979,0.8690164791749938,0.9999999999998181,0.8690164791749938,0.9563262905915971
ENSG00000228308,LINC01209,lncRNA,0.9999622865285811,0.8683507658364785,0.9999999999998748,0.8683507658364785,0.9561043507883115
ENSG00000267604,AC003098.1,lncRNA,0.9999622733048443,0.8759940159343823,0.9999999999996978,0.8759940159343823,0.9586520964129749
ENSG00000272186,AP003392.5,lncRNA,0.9999622615647555,0.857172050851213,0.9999999999999318,0.857172050851213,0.9523781041386336
ENSG00000259669,AC084759.2,lncRNA,0.9999622545184168,0.8846954468238067,0.999999999999916,0.8846954468238067,0.9615525671140466
ENSG00000287383,AC110809.1,lncRNA,0.9999620666447089,0.819990501670618,0.999999999999664,0.819990501670618,0.9399841894383304
ENSG00000227588,CNTN4-AS2,lncRNA,0.9999619049185734,0.8430495202385101,0.9999999999991828,0.8430495202385101,0.9476704750520888
ENSG00000253647,KCNIP1-OT1,lncRNA,0.9999617800503475,0.8665731205488648,0.9999999999998929,0.8665731205488648,0.955511633533035
ENSG00000227658,AC005160.1,lncRNA,0.9999617594426351,0.8757598457539736,0.9999999999999206,0.8757598457539736,0.9585738683988431
ENSG00000283341,AC068205.2,lncRNA,0.999961631910421,0.8228381857342986,0.9999999999999296,0.8228381857342986,0.9409332725482163
ENSG00000259867,AC105411.1,lncRNA,0.9999613253205836,0.8840020549085098,0.9999999999993985,0.8840020549085098,0.9613211267428307
ENSG00000260186,LINC02137,lncRNA,0.9999613116991907,0.8873799769659955,0.9999999999999606,0.8873799769659955,0.9624470962217155
ENSG00000225156,AC012354.1,lncRNA,0.9999606728072968,0.8842390966681023,0.9999999999999032,0.8842390966681023,0.9613999231584341
ENSG00000229385,CTNNA2-AS1,lncRNA,0.9999605137408151,0.8488226259054468,0.9999999999999349,0.8488226259054468,0.9495943798820656
ENSG00000250493,AP004147.1,lncRNA,0.9999605052065285,0.8194714821795015,0.9999999999998418,0.8194714821795015,0.9398106624619573
ENSG00000280055,TMEM75,lncRNA,0.9999604588078645,0.8864437107385513,0.9999999999998532,0.8864437107385513,0.9621347231820897
ENSG00000250286,AC021491.2,lncRNA,0.9999604509072555,0.8324712130847092,0.9999999999996207,0.8324712130847092,0.9441438879971952
ENSG00000253898,LINC01419,lncRNA,0.9999603814557336,0.8692694943938383,0.9999999999998602,0.8692694943938383,0.9564099586164773
ENSG00000261670,AC012213.2,lncRNA,0.9999601646454047,0.8573196743324005,0.9999999999998817,0.8573196743324005,0.9524266129925621
ENSG00000255362,LINC02761,lncRNA,0.9999600674944052,0.9060499338665486,0.9999999999997632,0.9060499338665486,0.9686700004535723
ENSG00000235902,AC108472.1,lncRNA,0.999959997965278,0.8849322018338239,0.9999999999993322,0.8849322018338239,0.9616307332661447
ENSG00000250098,AC007370.1,lncRNA,0.9999599930696457,0.8234992726716003,0.9999999999994885,0.8234992726716003,0.9411530885802448
ENSG00000258729,AL355102.3,lncRNA,0.9999597535153961,0.8261555800499009,0.9999999999997528,0.8261555800499009,0.9420384445216832
ENSG00000287550,AL450345.2,lncRNA,0.9999596076295141,0.8820845142891415,0.9999999999993809,0.8820845142891415,0.9606813739726788
ENSG00000257438,AC011595.1,lncRNA,0.9999595854761695,0.863971296975205,0.9999999999997473,0.863971296975205,0.9546436274837072
ENSG00000255320,AP000759.1,lncRNA,0.9999593452700621,0.839070592943594,0.9999999999995479,0.839070592943594,0.9463433127377346
ENSG00000230030,AL353742.1,lncRNA,0.9999592983677852,0.8511257740357722,0.9999999999995662,0.8511257740357722,0.9503616908010412
ENSG00000237328,RAI1-AS1,lncRNA,0.9999588527323225,0.8584748236114912,0.9999999999998829,0.8584748236114912,0.9528112254478988
ENSG00000285681,AC091576.1,lncRNA,0.9999588189385819,0.7447735771493433,0.9999999999998572,0.7447735771493433,0.9149107986959274
ENSG00000288398,AL109627.1,lncRNA,0.9999588031719213,0.848407612526928,0.999999999999824,0.848407612526928,0.9494554718995577
ENSG00000287914,AL078582.2,lncRNA,0.9999584776697397,0.8446147419662354,0.9999999999998883,0.8446147419662354,0.9481910732119546
